TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αP,αn,αM,αR,αe,αk,ind_added,id
JETILW,20140717,86869,47.3,0.105698,0.769993,0.238646,-0.609343,0.383969,0.184555,1.99484,0.716284,0.433197,10062,2915
JETILW,20140717,86870,47.75,0.105692,0.769844,0.238697,-0.609576,0.384226,0.184575,1.9954,0.716773,0.433481,10063,2916
JETILW,20140717,86871,47.0,0.105687,0.769782,0.238778,-0.609855,0.384296,0.18461,1.9957,0.717071,0.433958,10064,2917
JETILW,20140717,86872,47.0,0.105691,0.769845,0.238722,-0.60964,0.384239,0.184571,1.99547,0.716845,0.433572,10065,2918
JETILW,20140718,86892,47.5,0.105699,0.769933,0.238647,-0.609301,0.384023,0.184561,1.99491,0.716376,0.433116,10066,2919
JETILW,20140718,86893,47.5,0.105701,0.76985,0.238743,-0.609265,0.383942,0.184586,1.9949,0.716495,0.433235,10067,2920
JETILW,20140718,86896,51.0,0.105705,0.770195,0.238859,-0.608942,0.383403,0.184457,1.99376,0.715773,0.432862,10068,2921
JETILW,20140729,86999,50.5,0.105697,0.769789,0.239093,-0.609423,0.383314,0.184853,1.99441,0.716806,0.433738,10069,2922
JETILW,20140730,87004,45.3,0.105692,0.770155,0.238493,-0.608777,0.383829,0.184455,1.99429,0.715724,0.432149,10070,2923
JETILW,20140730,87013,45.7,0.105701,0.77011,0.238503,-0.608777,0.383846,0.18447,1.99438,0.715811,0.432172,10071,2924
JETILW,20140730,87020,45.1,0.105713,0.770673,0.238445,-0.608507,0.383276,0.184283,1.99263,0.714413,0.431836,10072,2925
JETILW,20140730,87021,44.9,0.105697,0.770274,0.23854,-0.60885,0.3838,0.184365,1.99407,0.715616,0.432208,10073,2926
JETILW,20140731,87023,49.9,0.105703,0.769487,0.2392,-0.609363,0.383656,0.184728,1.99505,0.717192,0.434039,10074,2927
JETILW,20140731,87025,49.0,0.105711,0.769665,0.239009,-0.609112,0.383587,0.184715,1.99462,0.716631,0.433511,10075,2928
JETILW,20140731,87030,50.0,0.105704,0.769101,0.239427,-0.609567,0.383439,0.185094,1.99542,0.717748,0.434971,10076,2929
JETILW,20140731,87031,50.0,0.105705,0.769106,0.239372,-0.609518,0.383526,0.185048,1.99546,0.717722,0.434806,10077,2930
JETILW,20140731,87033,50.1,0.105709,0.769415,0.239178,-0.609359,0.383527,0.184883,1.99508,0.71718,0.434196,10078,2931
JETILW,20140731,87035,49.5,0.10571,0.769337,0.239116,-0.609299,0.383703,0.18484,1.99526,0.71727,0.43403,10079,2932
JETILW,20140805,87077,54.5,0.105696,0.769764,0.240039,-0.609298,0.381911,0.184781,1.99281,0.716825,0.435086,10080,2933
JETILW,20140806,87103,50.5,0.105702,0.770364,0.239044,-0.608849,0.382778,0.184525,1.99266,0.715395,0.432879,10081,2934
JETILW,20140806,87104,50.5,0.105688,0.770159,0.239321,-0.609465,0.383224,0.184402,1.99384,0.716638,0.433584,10082,2935
JETILW,20140811,87173,53.5,0.105699,0.76988,0.239913,-0.609148,0.381835,0.184753,1.9925,0.716444,0.434757,10083,2936
JETILW,20140811,87182,54.5,0.105694,0.769691,0.239893,-0.609519,0.382501,0.184694,1.99371,0.7173,0.434896,10084,2937
JETILW,20140811,87183,54.5,0.105692,0.769645,0.239943,-0.609592,0.382548,0.184697,1.99387,0.717486,0.435006,10085,2938
JETILW,20140813,87211,48.0,0.105704,0.76988,0.238823,-0.60906,0.383861,0.184502,1.99467,0.716438,0.432912,10086,2939
JETILW,20140813,87213,48.0,0.105709,0.769965,0.238781,-0.608966,0.383736,0.184503,1.99439,0.716175,0.432792,10087,2940
JETILW,20140813,87215,50.0,0.10571,0.770003,0.238765,-0.60895,0.383697,0.184512,1.99431,0.716085,0.432759,10088,2941
JETILW,20140813,87218,50.0,0.10571,0.77002,0.238733,-0.608939,0.383728,0.184497,1.99433,0.716061,0.432691,10089,2942
JETILW,20140815,87246,47.1,0.105698,0.769866,0.238637,-0.609359,0.38412,0.184553,1.99507,0.716478,0.433234,10090,2943
JETILW,20140815,87258,47.4,0.105693,0.770049,0.23922,-0.609185,0.383449,0.184369,1.99396,0.716485,0.433279,10091,2944
JETILW,20140815,87259,47.5,0.105684,0.770045,0.239487,-0.60952,0.383413,0.184351,1.99417,0.716982,0.433783,10092,2945
JETILW,20140815,87260,49.0,0.105682,0.770265,0.239412,-0.609561,0.383266,0.184378,1.99381,0.716552,0.433779,10093,2946
JETILW,20140815,87261,48.85,0.105681,0.76992,0.239833,-0.609662,0.383278,0.184334,1.99426,0.717471,0.434294,10094,2947
JETILW,20140815,87262,49.25,0.10569,0.769896,0.239223,-0.609407,0.383663,0.184437,1.99461,0.716873,0.433673,10095,2948
JETILW,20140815,87263,48.25,0.105691,0.769868,0.239209,-0.609361,0.383683,0.184434,1.99462,0.716887,0.433601,10096,2949
JETILW,20140815,87265,49.5,0.105685,0.770169,0.23966,-0.6094,0.382987,0.184352,1.99341,0.716567,0.43399,10097,2950
JETILW,20140819,87304,51.0,0.105703,0.770589,0.238585,-0.608902,0.383219,0.184414,1.993,0.71482,0.432603,10098,2951
JETILW,20140819,87305,52.5,0.1057,0.770621,0.238615,-0.608981,0.383201,0.184411,1.99302,0.714857,0.43271,10099,2952
JETILW,20140819,87306,53.0,0.1057,0.770476,0.238556,-0.60902,0.383522,0.184405,1.99359,0.715184,0.432649,10100,2953
JETILW,20140819,87309,53.0,0.105694,0.770359,0.23856,-0.608811,0.383803,0.184265,1.99385,0.715467,0.432117,10101,2954
JETILW,20140819,87310,52.5,0.105692,0.770344,0.238572,-0.608835,0.383803,0.184277,1.99391,0.715525,0.432157,10102,2955
JETILW,20140819,87313,50.75,0.105699,0.770245,0.238643,-0.609347,0.383455,0.184625,1.99403,0.715671,0.433385,10103,2956
JETILW,20140819,87314,51.0,0.10569,0.770204,0.238651,-0.609691,0.38374,0.184592,1.99454,0.71602,0.43376,10104,2957
JETILW,20140819,87315,51.0,0.105688,0.770161,0.238682,-0.60976,0.383829,0.184583,1.99475,0.716219,0.433817,10105,2958
JETILW,20140819,87316,51.5,0.105699,0.770228,0.238527,-0.60901,0.383909,0.184383,1.99429,0.715729,0.432474,10106,2959
JETILW,20140819,87317,52.0,0.105696,0.770283,0.238532,-0.609125,0.383929,0.184355,1.99424,0.715681,0.432635,10107,2960
JETILW,20140819,87320,52.5,0.105692,0.770466,0.238571,-0.609259,0.383734,0.184338,1.99387,0.715394,0.432901,10108,2961
JETILW,20140820,87335,46.25,0.105695,0.770363,0.238547,-0.608883,0.383825,0.184279,1.99391,0.715512,0.432173,10109,2962
JETILW,20140820,87336,46.25,0.105713,0.770532,0.238469,-0.60857,0.383441,0.184302,1.99304,0.714767,0.431903,10110,2963
JETILW,20140820,87337,46.0,0.105686,0.770314,0.238595,-0.609012,0.383921,0.184286,1.99421,0.715786,0.432306,10111,2964
JETILW,20140820,87338,47.0,0.105705,0.770481,0.238504,-0.608692,0.383587,0.184278,1.99334,0.715036,0.431996,10112,2965
JETILW,20140820,87339,48.0,0.105682,0.770415,0.238643,-0.609189,0.384219,0.184035,1.99422,0.715904,0.432257,10113,2966
JETILW,20140820,87340,48.0,0.105698,0.770456,0.238536,-0.608803,0.383731,0.184227,1.99356,0.715247,0.432064,10114,2967
JETILW,20140820,87341,48.0,0.10569,0.77037,0.23859,-0.608987,0.383921,0.184224,1.99403,0.71566,0.432237,10115,2968
JETILW,20140820,87342,48.0,0.105679,0.770666,0.238728,-0.609298,0.383847,0.184068,1.99372,0.715554,0.432517,10116,2969
JETILW,20140820,87343,47.75,0.105676,0.770365,0.238722,-0.609434,0.384455,0.183982,1.99469,0.716359,0.432441,10117,2970
JETILW,20140820,87344,47.75,0.105691,0.770757,0.238618,-0.608915,0.383487,0.184125,1.99295,0.714852,0.432193,10118,2971
JETILW,20140820,87346,47.75,0.105708,0.770862,0.238435,-0.60838,0.383083,0.184184,1.99195,0.713911,0.431682,10119,2972
JETILW,20140820,87347,47.0,0.105679,0.770388,0.238657,-0.609291,0.384367,0.183997,1.99445,0.716091,0.432316,10120,2973
JETILW,20140820,87348,47.75,0.105696,0.770818,0.238567,-0.608745,0.383317,0.184141,1.99256,0.714503,0.432043,10121,2974
JETILW,20140820,87349,47.75,0.105686,0.770763,0.238657,-0.609043,0.383581,0.184089,1.99312,0.71502,0.4323,10122,2975
JETILW,20140820,87350,47.75,0.105685,0.770775,0.238672,-0.609085,0.383603,0.184073,1.99314,0.715059,0.432331,10123,2976
JETILW,20140822,87380,51.1,0.105704,0.769356,0.239312,-0.609419,0.38345,0.184874,1.99502,0.717302,0.434474,10124,2977
JETILW,20140822,87381,50.1,0.1057,0.76927,0.239435,-0.609628,0.383502,0.184909,1.99534,0.717681,0.434834,10125,2978
JETILW,20140822,87384,49.8,0.105705,0.76908,0.239449,-0.609526,0.383292,0.185098,1.9953,0.717742,0.434964,10126,2979
JETILW,20140822,87385,50.3,0.105706,0.769178,0.239406,-0.609521,0.38329,0.18507,1.99521,0.717596,0.434865,10127,2980
JETILW,20140822,87386,50.0,0.105712,0.76925,0.239251,-0.609227,0.383234,0.185033,1.9948,0.71712,0.434416,10128,2981
JETILW,20140822,87387,51.15,0.10571,0.76889,0.23936,-0.609483,0.383362,0.185214,1.99557,0.717845,0.43505,10129,2982
JETILW,20140822,87390,47.9,0.105698,0.769343,0.239385,-0.609467,0.383694,0.184736,1.99524,0.71762,0.434269,10130,2983
JETILW,20140822,87392,48.25,0.105697,0.769538,0.239153,-0.609451,0.383959,0.184607,1.99542,0.717434,0.433755,10131,2984
JETILW,20140822,87393,51.2,0.105709,0.768981,0.239366,-0.609528,0.383321,0.185186,1.9955,0.717775,0.435059,10132,2985
JETILW,20140822,87394,49.75,0.105714,0.770259,0.238987,-0.60848,0.3827,0.184546,1.99233,0.714886,0.432842,10133,2986
JETILW,20140822,87397,49.0,0.105702,0.769118,0.23945,-0.609434,0.383704,0.184772,1.99549,0.717896,0.434566,10134,2987
JETILW,20140827,87404,48.5,0.105705,0.769836,0.238863,-0.60907,0.383847,0.184514,1.99468,0.716498,0.433003,10135,2988
JETILW,20140827,87406,49.0,0.105707,0.769893,0.238839,-0.609023,0.38376,0.184524,1.9945,0.716328,0.432943,10136,2989
JETILW,20140827,87414,49.5,0.105708,0.76999,0.238911,-0.609004,0.383439,0.1846,1.99402,0.71602,0.433154,10137,2990
JETILW,20140828,87417,53.0,0.1057,0.771286,0.238039,-0.608706,0.383051,0.184353,1.99178,0.713198,0.431682,10138,2991
JETILW,20140828,87418,58.5,0.105699,0.771292,0.238038,-0.608714,0.383063,0.184343,1.99179,0.713214,0.431655,10139,2992
JETILW,20140828,87419,59.0,0.105697,0.771224,0.238029,-0.608947,0.383013,0.184498,1.99203,0.713366,0.432113,10140,2993
JETILW,20140828,87420,55.5,0.105698,0.77122,0.238045,-0.608926,0.382977,0.184503,1.99199,0.713355,0.432123,10141,2994
JETILW,20140828,87421,57.5,0.105694,0.771695,0.237946,-0.608883,0.382373,0.184553,1.99079,0.712256,0.432147,10142,2995
JETILW,20140828,87422,53.5,0.105693,0.771845,0.237884,-0.608874,0.38223,0.184557,1.99046,0.711876,0.432171,10143,2996
JETILW,20140828,87423,51.3,0.105694,0.770609,0.238148,-0.609545,0.383632,0.184705,1.99399,0.714896,0.433173,10144,2997
JETILW,20140828,87424,53.0,0.105693,0.770783,0.238051,-0.609566,0.383417,0.184754,1.99356,0.714419,0.433253,10145,2998
JETILW,20140828,87425,53.0,0.105703,0.771492,0.237943,-0.608497,0.382734,0.184358,1.99102,0.712505,0.431461,10146,2999
JETILW,20140828,87426,53.5,0.105696,0.770855,0.238015,-0.609386,0.383224,0.184756,1.99314,0.714061,0.433093,10147,3000
JETILW,20140901,87470,55.95,0.105693,0.770464,0.238819,-0.608813,0.383512,0.184213,1.99327,0.715365,0.432294,10148,3001
JETILW,20140901,87474,54.0,0.105693,0.770455,0.23924,-0.608781,0.383038,0.184175,1.99261,0.715385,0.432806,10149,3002
JETILW,20140901,87475,49.0,0.105696,0.769979,0.238893,-0.608905,0.38378,0.184363,1.99437,0.716358,0.432584,10150,3003
JETILW,20140901,87477,47.75,0.105696,0.76997,0.238902,-0.608907,0.383785,0.184362,1.99439,0.716398,0.432572,10151,3004
JETILW,20140901,87479,50.5,0.105713,0.770817,0.239011,-0.607832,0.382158,0.184186,1.99032,0.713433,0.431912,10152,3005
JETILW,20140905,87560,54.5,0.105708,0.770373,0.239099,-0.608636,0.382598,0.184407,1.99226,0.714999,0.433011,10153,3006
JETILW,20140905,87563,54.5,0.105699,0.770358,0.239263,-0.608964,0.382674,0.1844,1.99266,0.715465,0.433436,10154,3007
JETILW,20140905,87564,54.5,0.105708,0.770374,0.23908,-0.608644,0.382629,0.184413,1.99231,0.715008,0.432989,10155,3008
JETILW,20140905,87565,54.5,0.105699,0.770342,0.239273,-0.608977,0.382696,0.184394,1.9927,0.715513,0.433451,10156,3009
JETILW,20140905,87566,54.5,0.105707,0.770372,0.239127,-0.608633,0.382561,0.1844,1.99219,0.71499,0.433049,10157,3010
JETILW,20140905,87568,54.5,0.105705,0.770383,0.239195,-0.60863,0.382452,0.184391,1.99202,0.714953,0.433148,10158,3011
JETILW,20151110,88961,53.5,0.105706,0.770922,0.238139,-0.60858,0.383045,0.184516,1.99201,0.71358,0.431821,10159,3012
JETILW,20151110,88963,53.7,0.105713,0.770811,0.23837,-0.60853,0.382828,0.18455,1.99202,0.713914,0.431988,10160,3013
JETILW,20151110,88964,53.5,0.105713,0.770745,0.238361,-0.608565,0.382967,0.184527,1.99226,0.714084,0.431993,10161,3014
JETILW,20151116,89044,49.6,0.1057,0.770512,0.238484,-0.609025,0.383543,0.18453,1.99351,0.715105,0.432415,10162,3015
JETILW,20151117,89062,48.25,0.105706,0.769908,0.238816,-0.609035,0.38379,0.18453,1.99453,0.716325,0.4329,10163,3016
JETILW,20151117,89072,48.5,0.105706,0.769908,0.238862,-0.609047,0.383706,0.184544,1.99443,0.716303,0.433012,10164,3017
JETILW,20151117,89073,48.25,0.105702,0.769973,0.239042,-0.60916,0.383341,0.184662,1.994,0.716173,0.433446,10165,3018
JETILW,20151117,89077,50.0,0.105712,0.770074,0.238756,-0.608924,0.383574,0.184546,1.9941,0.715899,0.432753,10166,3019
JETILW,20151118,89082,55.1,0.105707,0.770136,0.23864,-0.608869,0.383743,0.18444,1.99421,0.715888,0.432386,10167,3020
JETILW,20151118,89084,55.0,0.105702,0.770105,0.23888,-0.609009,0.383556,0.184428,1.99407,0.716138,0.432779,10168,3021
JETILW,20151118,89085,55.75,0.105703,0.770087,0.238795,-0.608977,0.383676,0.184439,1.99421,0.716122,0.432644,10169,3022
JETILW,20151118,89086,57.25,0.105705,0.770165,0.238848,-0.608921,0.383446,0.184467,1.99375,0.715902,0.432626,10170,3023
JETILW,20151118,89088,57.25,0.105704,0.77016,0.238723,-0.608951,0.383671,0.184455,1.9941,0.715957,0.432472,10171,3024
JETILW,20151118,89089,47.0,0.105695,0.7704,0.23852,-0.608878,0.383834,0.184281,1.99385,0.715426,0.432119,10172,3025
JETILW,20151118,89090,46.5,0.10571,0.771008,0.238354,-0.608276,0.382923,0.184204,1.99153,0.713464,0.431537,10173,3026
JETILW,20151118,89091,46.5,0.105714,0.770662,0.238415,-0.608472,0.383303,0.18429,1.99262,0.714379,0.431768,10174,3027
JETILW,20151118,89092,47.75,0.105716,0.770636,0.238451,-0.608458,0.383276,0.184283,1.99261,0.714419,0.431815,10175,3028
JETILW,20151118,89093,46.5,0.105716,0.77099,0.238303,-0.608122,0.382866,0.184213,1.99136,0.713297,0.43137,10176,3029
JETILW,20151118,89094,46.5,0.105721,0.770721,0.238381,-0.608339,0.383148,0.184305,1.99229,0.714092,0.431648,10177,3030
JETILW,20151118,89095,47.25,0.105721,0.770642,0.238417,-0.608363,0.383225,0.184286,1.99247,0.71428,0.431717,10178,3031
JETILW,20151118,89102,46.5,0.10571,0.771009,0.238351,-0.608267,0.38293,0.184189,1.99152,0.713453,0.431521,10179,3032
JETILW,20151118,89103,47.25,0.105686,0.770412,0.238551,-0.609058,0.384107,0.184142,1.99411,0.715684,0.432145,10180,3033
JETILW,20151119,89110,57.0,0.1057,0.770154,0.239079,-0.609046,0.383218,0.184453,1.99361,0.716091,0.43307,10181,3034
JETILW,20151119,89114,55.75,0.105706,0.770136,0.238807,-0.608932,0.38355,0.18444,1.99399,0.715973,0.432641,10182,3035
JETILW,20151119,89119,56.5,0.105706,0.77041,0.239222,-0.608511,0.382722,0.184171,1.99216,0.715082,0.43278,10183,3036
JETILW,20151119,89121,57.0,0.105708,0.770361,0.239126,-0.608559,0.382877,0.184206,1.99248,0.715172,0.432787,10184,3037
JETILW,20151119,89125,55.5,0.105702,0.770042,0.239434,-0.608906,0.38284,0.184345,1.99308,0.716038,0.43364,10185,3038
JETILW,20151120,89131,47.5,0.105703,0.77049,0.238491,-0.608733,0.383637,0.184279,1.99341,0.715069,0.431998,10186,3039
JETILW,20151120,89137,47.0,0.105687,0.770497,0.238561,-0.609046,0.383885,0.184289,1.99386,0.715455,0.432228,10187,3040
JETILW,20151120,89145,47.25,0.105686,0.770486,0.23851,-0.609072,0.384015,0.184285,1.994,0.715515,0.432132,10188,3041
JETILW,20151124,89158,55.5,0.105703,0.77004,0.239404,-0.608871,0.382835,0.18436,1.99304,0.71592,0.433694,10189,3042
JETILW,20151124,89159,55.5,0.105703,0.770026,0.239349,-0.608881,0.382941,0.184348,1.99319,0.715974,0.433602,10190,3043
JETILW,20151125,89179,50.35,0.105703,0.770183,0.238817,-0.608966,0.38351,0.184424,1.99387,0.715816,0.432812,10191,3044
JETILW,20151126,89191,50.65,0.10569,0.771918,0.237015,-0.609354,0.383763,0.184609,1.99257,0.71241,0.430951,10192,3045
JETILW,20151126,89192,51.75,0.105692,0.771526,0.237404,-0.609333,0.383796,0.184571,1.99308,0.713301,0.431365,10193,3046
JETILW,20151126,89193,51.75,0.105692,0.771515,0.237417,-0.609303,0.383759,0.184619,1.99303,0.713269,0.431374,10194,3047
JETILW,20151126,89200,51.75,0.105685,0.772255,0.236634,-0.609556,0.383933,0.184817,1.99249,0.711812,0.430638,10195,3048
JETILW,20151126,89201,51.75,0.105684,0.772156,0.236776,-0.609641,0.383959,0.184796,1.99273,0.712171,0.430846,10196,3049
JETILW,20151126,89202,51.75,0.105684,0.77231,0.236705,-0.609588,0.383786,0.184833,1.99234,0.711784,0.430741,10197,3050
JETILW,20151126,89203,52.0,0.10568,0.772227,0.236671,-0.60986,0.384183,0.184816,1.99305,0.712268,0.430838,10198,3051
JETILW,20151126,89204,52.0,0.105688,0.772024,0.236964,-0.609451,0.383741,0.184779,1.99253,0.712272,0.430949,10199,3052
JETILW,20151126,89205,52.0,0.10569,0.771775,0.237196,-0.609381,0.383731,0.184733,1.99276,0.712761,0.431164,10200,3053
JETILW,20151130,89238,52.25,0.105708,0.770448,0.238678,-0.608747,0.383158,0.184463,1.9929,0.714945,0.43248,10201,3054
JETILW,20151202,89285,47.5,0.105692,0.770667,0.238211,-0.608917,0.38403,0.184369,1.99366,0.714883,0.431657,10202,3055
JETILW,20151202,89286,47.0,0.105689,0.770597,0.238296,-0.608994,0.38402,0.184381,1.99386,0.71513,0.431849,10203,3056
JETILW,20151202,89289,49.5,0.105693,0.770341,0.238455,-0.608892,0.38388,0.184395,1.9941,0.715535,0.432078,10204,3057
JETILW,20151202,89294,48.5,0.105687,0.770857,0.238233,-0.609029,0.383939,0.1843,1.9934,0.714701,0.431714,10205,3058
JETILW,20151202,89295,49.75,0.105689,0.770635,0.238304,-0.60899,0.383999,0.184325,1.99376,0.715073,0.43184,10206,3059
JETILW,20151202,89296,45.5,0.105688,0.770501,0.238381,-0.609009,0.383992,0.184348,1.99402,0.715358,0.432015,10207,3060
JETILW,20151202,89296,49.0,0.105688,0.770676,0.238276,-0.60901,0.384031,0.184314,1.99373,0.71501,0.43181,10208,3061
JETILW,20151202,89297,49.5,0.10569,0.770595,0.238288,-0.608969,0.384026,0.184336,1.99384,0.715113,0.431819,10209,3062
JETILW,20151203,89309,51.0,0.10571,0.770068,0.238423,-0.608839,0.383965,0.184522,1.99466,0.715895,0.432197,10210,3063
JETILW,20151203,89310,51.0,0.105709,0.770406,0.238527,-0.608684,0.383598,0.184334,1.99354,0.715212,0.432008,10211,3064
JETILW,20151203,89322,52.5,0.105708,0.770618,0.238496,-0.608741,0.383193,0.18444,1.99283,0.71473,0.432093,10212,3065
JETILW,20151203,89323,52.0,0.105703,0.770597,0.238543,-0.60887,0.383279,0.184427,1.99303,0.714965,0.432179,10213,3066
JETILW,20151203,89327,53.7,0.105699,0.770656,0.238481,-0.608995,0.383397,0.184457,1.99327,0.714954,0.432274,10214,3067
JETILW,20151204,89333,54.75,0.105704,0.770241,0.238965,-0.60893,0.383209,0.184445,1.99344,0.715815,0.432757,10215,3068
JETILW,20151204,89335,56.0,0.105699,0.770207,0.239075,-0.609081,0.383239,0.184424,1.9936,0.716087,0.432978,10216,3069
JETILW,20151204,89336,57.25,0.105698,0.770252,0.239179,-0.609098,0.383041,0.184434,1.99335,0.71604,0.433121,10217,3070
JETILW,20151204,89340,55.25,0.105697,0.770334,0.239165,-0.609099,0.382918,0.18443,1.99307,0.715684,0.433393,10218,3071
JETILW,20151204,89341,56.5,0.105707,0.770158,0.238741,-0.608901,0.383611,0.184445,1.99403,0.715908,0.432485,10219,3072
JETILW,20151204,89342,57.0,0.105705,0.770331,0.239062,-0.608866,0.382881,0.184506,1.99291,0.715561,0.432835,10220,3073
JETILW,20151207,89360,57.2,0.105698,0.770523,0.238471,-0.609077,0.383594,0.184527,1.99359,0.715121,0.432465,10221,3074
JETILW,20151207,89361,56.8,0.105698,0.770545,0.238468,-0.609061,0.383551,0.184535,1.99351,0.715055,0.432453,10222,3075
JETILW,20151207,89369,56.8,0.105698,0.77051,0.238454,-0.609057,0.383623,0.184506,1.99361,0.715117,0.432435,10223,3076
JETILW,20151207,89372,56.8,0.105698,0.770816,0.238472,-0.609003,0.383091,0.184642,1.99267,0.714402,0.432477,10224,3077
JETILW,20151208,89397,57.75,0.105699,0.770725,0.238344,-0.60893,0.383345,0.184538,1.99288,0.714487,0.432219,10225,3078
JETILW,20151208,89398,57.75,0.105699,0.770748,0.238347,-0.608921,0.383301,0.184545,1.99281,0.714437,0.432211,10226,3079
JETILW,20151208,89399,58.0,0.105708,0.770675,0.238142,-0.608549,0.383372,0.184517,1.99257,0.714024,0.431758,10227,3080
JETILW,20151208,89402,58.0,0.105707,0.770615,0.238155,-0.60859,0.383477,0.18451,1.99278,0.714209,0.43177,10228,3081
JETILW,20151208,89407,58.0,0.105719,0.770416,0.238446,-0.60865,0.383416,0.18449,1.99326,0.714949,0.432047,10229,3082
JETILW,20151208,89408,58.0,0.10572,0.770429,0.238443,-0.608638,0.383393,0.184493,1.99321,0.714909,0.432037,10230,3083
JETILW,20151208,89409,58.0,0.10572,0.770435,0.23844,-0.608632,0.383381,0.184501,1.99318,0.714884,0.432027,10231,3084
JETILW,20151210,89418,53.0,0.105715,0.770488,0.23883,-0.608388,0.382598,0.184419,1.99189,0.714412,0.432512,10232,3085
JETILW,20151215,89454,52.75,0.105704,0.770252,0.239258,-0.609042,0.3823,0.184779,1.99256,0.715443,0.433874,10233,3086
JETILW,20160122,89702,52.3,0.105699,0.770183,0.23942,-0.609184,0.38221,0.18477,1.99263,0.71571,0.434262,10234,3087
JETILW,20160122,89709,52.5,0.1057,0.770175,0.239379,-0.60917,0.38229,0.18478,1.99272,0.715729,0.434157,10235,3088
JETILW,20160125,89726,51.75,0.105704,0.770401,0.238823,-0.608584,0.383351,0.184175,1.99303,0.715217,0.432238,10236,3089
JETILW,20160125,89727,56.0,0.105703,0.770442,0.23887,-0.608563,0.383284,0.184135,1.99286,0.715149,0.432245,10237,3090
JETILW,20160125,89728,56.0,0.105702,0.770418,0.238853,-0.608579,0.383332,0.184142,1.99296,0.715205,0.432243,10238,3091
JETILW,20160125,89730,53.0,0.105702,0.770468,0.238905,-0.608543,0.383221,0.184113,1.99272,0.715097,0.432258,10239,3092
JETILW,20160125,89730,57.0,0.105697,0.770421,0.238952,-0.608642,0.383337,0.184084,1.99296,0.715337,0.432351,10240,3093
JETILW,20160315,90131,53.0,0.1057,0.769961,0.238916,-0.609254,0.383458,0.184616,1.99417,0.716213,0.433484,10241,3094
JETILW,20160315,90133,51.4,0.1057,0.769997,0.238924,-0.609255,0.383385,0.18463,1.99406,0.716122,0.433533,10242,3095
JETILW,20160315,90133,53.0,0.105699,0.76993,0.238905,-0.60928,0.383547,0.184615,1.99431,0.71631,0.433466,10243,3096
JETILW,20160315,90134,53.0,0.1057,0.769937,0.238898,-0.609255,0.383528,0.184614,1.99427,0.716267,0.433441,10244,3097
JETILW,20160315,90135,51.4,0.1057,0.770024,0.238902,-0.609238,0.38339,0.184626,1.99404,0.716069,0.43348,10245,3098
JETILW,20160315,90135,53.0,0.105701,0.770006,0.23887,-0.609219,0.383468,0.184617,1.99413,0.716102,0.433391,10246,3099
JETILW,20160315,90136,53.0,0.105705,0.770193,0.238851,-0.608994,0.382977,0.184668,1.99324,0.715423,0.433274,10247,3100
JETILW,20160315,90138,51.0,0.105703,0.770074,0.238876,-0.609147,0.383311,0.184613,1.99386,0.715904,0.433348,10248,3101
JETILW,20160315,90143,56.0,0.1057,0.771792,0.237796,-0.608418,0.38249,0.184325,1.99031,0.711751,0.431303,10249,3102
JETILW,20160315,90146,53.5,0.105701,0.771361,0.237968,-0.608615,0.382985,0.184327,1.99153,0.712942,0.431511,10250,3103
JETILW,20160315,90148,55.5,0.105697,0.771791,0.237859,-0.608576,0.382539,0.184326,1.99052,0.711969,0.431484,10251,3104
JETILW,20160315,90149,56.0,0.105695,0.771733,0.23792,-0.608745,0.382677,0.184323,1.99089,0.712307,0.431663,10252,3105
JETILW,20160316,90155,48.75,0.105686,0.770622,0.238404,-0.609093,0.383997,0.184179,1.99387,0.715292,0.432049,10253,3106
JETILW,20160316,90160,50.2,0.105682,0.770878,0.238538,-0.609186,0.383807,0.184021,1.99327,0.715138,0.431989,10254,3107
JETILW,20160316,90161,49.65,0.105692,0.770693,0.238339,-0.608933,0.383877,0.184174,1.99349,0.71496,0.431827,10255,3108
JETILW,20160316,90164,50.0,0.105698,0.770165,0.2387,-0.609311,0.383594,0.18458,1.99419,0.715822,0.433398,10256,3109
JETILW,20160316,90165,50.5,0.105698,0.770153,0.238688,-0.609307,0.38365,0.184578,1.99428,0.71587,0.433342,10257,3110
JETILW,20160316,90166,49.5,0.105698,0.770042,0.23879,-0.60932,0.383685,0.184567,1.99445,0.716221,0.433326,10258,3111
JETILW,20160316,90176,49.5,0.10568,0.770881,0.238392,-0.609291,0.384086,0.184003,1.99364,0.715133,0.431994,10259,3112
JETILW,20160318,90222,50.25,0.105707,0.770078,0.238705,-0.608898,0.383762,0.184395,1.99418,0.715939,0.432577,10260,3113
JETILW,20160321,90246,50.0,0.105708,0.769985,0.238773,-0.608986,0.38374,0.184466,1.9944,0.716172,0.432793,10261,3114
JETILW,20160321,90252,48.25,0.105705,0.769883,0.238951,-0.609098,0.383634,0.184514,1.99443,0.716418,0.433191,10262,3115
JETILW,20160321,90253,48.25,0.105707,0.769953,0.238893,-0.609035,0.383594,0.18451,1.99429,0.716238,0.433048,10263,3116
JETILW,20160322,90271,51.0,0.105699,0.7701,0.238653,-0.609254,0.383756,0.184559,1.9944,0.715941,0.433198,10264,3117
JETILW,20160322,90272,53.0,0.105705,0.770176,0.238604,-0.609048,0.383501,0.184605,1.99384,0.715476,0.433065,10265,3118
JETILW,20160322,90273,51.5,0.105697,0.770163,0.238698,-0.609333,0.383596,0.184604,1.9942,0.715822,0.433431,10266,3119
